Iteration,Firefly,C,Epsilon,Gamma,Error,Moved_Towards
4,7,12.78574959269828,0.045555493665445104,0.3173005200816563,0.17559613806197172,2
4,7,12.81852595656513,0.001,0.3375042556142918,0.7737997797006846,4
4,7,12.867463238393807,0.03907198061464177,0.30770775981917375,0.1596247384393241,5
4,8,1.9586235004821688,0.05712416263042232,0.3030053240862962,0.10318054615712421,0
4,8,1.9730321472256596,0.016674139298873715,0.3484453257569019,0.7052762613727449,1
4,8,2.00400895954666,0.06279201851344318,0.3153711283917737,0.1020639542031181,2
4,8,2.030710653104862,0.08773820946002388,0.3343228659773499,0.20244164389271974,4
4,8,2.0251174552918663,0.1,0.3053826206240884,0.07552342100765821,5
4,8,2.0247726358320763,0.08623208541377375,0.2711831290123017,0.2150140495018679,6
4,9,43.465534278151296,0.001,0.526245372467346,0.7474132085636952,0
4,9,43.503669224973216,0.001,0.5447477230700859,0.7469467302034827,1
4,9,43.48305713147172,0.001,0.5495179954404145,0.7468571092009351,2
4,9,43.44606712370859,0.001,0.5809572592665038,0.7462552593111447,3
4,9,43.43743873282368,0.001,0.541639644063086,0.7470693075091704,4
4,9,43.486954908159944,0.001,0.5303638406088594,0.7472948320474414,5
4,9,43.5003210590069,0.001,0.5065570580362937,0.7478950654052652,6
4,9,43.49659451310407,0.004099973197651584,0.5118656935534437,0.3602606954440916,7
4,9,43.472845904189846,0.001,0.5182548421053254,0.7476092168270482,9
4,10,37.5865719418093,0.012266704073146319,0.40963228095766957,0.5040173637081181,0
4,10,37.63298928920388,0.041668990777392945,0.38924382269396707,0.3275553383618193,1
4,10,37.66301149525021,0.019410174654306955,0.3872496197124987,0.3408780497365388,2
4,10,37.690410984804906,0.005682781638934275,0.43266204715610124,0.3723211212499059,4
4,10,37.69456463704649,0.001,0.4798156019008398,0.7530528433429856,5
4,10,37.742100730322775,0.001,0.44682074018714724,0.7539220967632243,6
4,10,37.728098493750835,0.001,0.4248209923618767,0.7546048494428058,7
5,1,21.828518696666347,0.1,0.3123289553798126,0.15971796323622584,1
5,1,21.877579927034,0.09334709331799759,0.33144674124445267,0.14918674526371323,2
5,1,21.845675237488276,0.1,0.2856078782665453,0.1591146131699562,4
5,1,21.848431044748637,0.08524893671569489,0.33166340301093844,0.10040731517935839,5
5,2,55.51778068781154,0.1,0.37192762731358997,0.1606609250707917,5
5,3,94.15608598639545,0.001,0.9616339840297253,0.4272469039267183,1
5,3,94.13791999059784,0.01132826479021749,0.9646057400727439,0.8278931969218953,4
5,3,94.14998357526,0.03344299501391382,0.9994179036965309,0.3011401119802934,5
5,4,97.840758653557,0.08382084841981517,0.7166722772139229,0.108624760590761,0
5,4,97.79986165642254,0.04435314257479433,0.6761906807500687,0.35206678540270914,1
5,4,97.80899560450274,0.07014684303215599,0.6781562478114082,0.10759054650050077,2
5,4,97.83934694083058,0.06740166305383724,0.7244040296987441,0.11049327072775074,4
5,4,97.81330850220202,0.04923396249356071,0.6766701559385981,0.49012135734573004,5
5,4,97.78355288168413,0.04478646721238196,0.7110512255196124,0.26864071472095186,6
5,4,97.77510545458283,0.022819639914360652,0.6766644060562166,0.3069916890892211,7
5,4,97.75228955596452,0.05119595683665655,0.6444413489462099,0.8219246373338521,9
5,5,26.526817023926252,0.009946100258179998,0.32470294816268885,0.34524645550883554,1
5,5,26.49870645766613,0.001,0.36606169687305334,0.7642267657006068,5
5,7,12.840623807400902,0.001,0.27336295704567953,0.774819251665136,0
5,7,12.84305478226949,0.05038389971877713,0.24845172625092196,0.14125090019674552,1
5,7,12.796390093777188,0.049194546261346866,0.22398701594402434,0.12209864061972657,2
5,7,12.770886501074047,0.08474064155287114,0.26355474935976475,0.08295027726549198,4
5,7,12.742606565323833,0.0610577977431519,0.22051503424785182,0.09320357387174896,5
5,8,2.065012231691193,0.05801391821695386,0.266063048422711,0.09248380473322622,0
5,8,2.0939888457972704,0.08704946288827428,0.2533327835565509,0.1988000698215361,1
5,8,2.0674003347139105,0.07193050016214853,0.21919017779274141,0.06728350331799907,2
5,8,2.0572315436368975,0.02541058594575054,0.2414607638138922,0.6704075016131433,4
5,8,2.07508990222398,0.06464496164628858,0.2897524118079193,0.11096854413479983,5
5,8,2.055799792946434,0.053819873785786856,0.3113410727822256,0.16303580156993897,6
5,9,43.49072663465457,0.001,0.5667835463907086,0.7464909010624853,0
5,9,43.50657999258154,0.001,0.6079855727006325,0.745738810069713,1
5,9,43.51460107613854,0.001,0.5733459397488622,0.7463437664368711,2
5,9,43.48871620501002,0.001,0.6170731688974668,0.7456153085875956,3
5,9,43.51645082873359,0.023165163840710858,0.653636292204522,0.3789099471096957,4
5,9,43.539202166333475,0.059939665987394086,0.6653858061600685,0.4050668609731463,5
5,9,43.584604912428446,0.04621757719630317,0.6982893359362382,0.15559895352431274,6
5,9,43.56223428399825,0.001,0.6507522804254621,0.7451030275253322,7
5,9,43.53950818316316,0.001,0.6822152241181935,0.7447798649128787,9
5,10,37.75089396153649,0.0219002743541441,0.40762824286781235,0.5444879176748378,0
5,10,37.712980013135635,0.06558643810728405,0.39216480080814303,0.47475455612654244,1
5,10,37.67044464450973,0.027450493680183506,0.43640599883568143,0.38895828091684054,2
5,10,37.69470608931896,0.02577410640473079,0.4755040519244304,0.42229806197515557,4
5,10,37.705981690131196,0.057372487651303525,0.5130929039209936,0.7457075106684545,5
5,10,37.663332310998804,0.04126064489343313,0.5103167167029675,0.1632313523278717,6
5,10,37.70006511955292,0.03983156711049634,0.5452692903789764,0.2870998711618533,7
